station_county,station_township,survey_roc_year,care_station_new_count,care_station_count,care_station_any,care_station_first_year,care_station_years_since_first,care_station_event_time,care_station_exposed_1y,care_station_exposed_3y,care_station_exposed_5y,care_station_source,care_station_source_limitation
嘉義縣,阿里山鄉,110,0,7,TRUE,98,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
嘉義縣,阿里山鄉,111,0,7,TRUE,98,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
嘉義縣,阿里山鄉,112,0,7,TRUE,98,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
嘉義縣,阿里山鄉,113,0,7,TRUE,98,15,15,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
嘉義縣,阿里山鄉,114,0,7,TRUE,98,16,16,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,90,0,0,FALSE,111,NA,-21,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,91,0,0,FALSE,111,NA,-20,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,92,0,0,FALSE,111,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,93,0,0,FALSE,111,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,94,0,0,FALSE,111,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,95,0,0,FALSE,111,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,96,0,0,FALSE,111,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,97,0,0,FALSE,111,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,98,0,0,FALSE,111,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,99,0,0,FALSE,111,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,100,0,0,FALSE,111,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,101,0,0,FALSE,111,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,102,0,0,FALSE,111,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,103,0,0,FALSE,111,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,104,0,0,FALSE,111,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,105,0,0,FALSE,111,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,106,0,0,FALSE,111,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,107,0,0,FALSE,111,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,108,0,0,FALSE,111,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,109,0,0,FALSE,111,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,110,0,0,FALSE,111,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,111,1,1,TRUE,111,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,112,0,1,TRUE,111,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,113,0,1,TRUE,111,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,七堵區,114,0,1,TRUE,111,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,90,0,0,FALSE,109,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,91,0,0,FALSE,109,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,92,0,0,FALSE,109,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,93,0,0,FALSE,109,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,94,0,0,FALSE,109,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,95,0,0,FALSE,109,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,96,0,0,FALSE,109,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,97,0,0,FALSE,109,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,98,0,0,FALSE,109,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,99,0,0,FALSE,109,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,100,0,0,FALSE,109,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,101,0,0,FALSE,109,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,102,0,0,FALSE,109,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,103,0,0,FALSE,109,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,104,0,0,FALSE,109,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,105,0,0,FALSE,109,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,106,0,0,FALSE,109,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,107,0,0,FALSE,109,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,108,0,0,FALSE,109,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,109,1,1,TRUE,109,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,110,0,1,TRUE,109,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,111,0,1,TRUE,109,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,112,0,1,TRUE,109,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,113,0,1,TRUE,109,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
基隆市,中正區,114,0,1,TRUE,109,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,90,0,0,FALSE,99,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,91,0,0,FALSE,99,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,92,0,0,FALSE,99,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,93,0,0,FALSE,99,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,94,0,0,FALSE,99,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,95,0,0,FALSE,99,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,96,0,0,FALSE,99,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,97,0,0,FALSE,99,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,98,0,0,FALSE,99,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,99,1,1,TRUE,99,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,100,0,1,TRUE,99,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,101,0,1,TRUE,99,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,102,0,1,TRUE,99,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,103,0,1,TRUE,99,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,104,0,1,TRUE,99,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,105,1,2,TRUE,99,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,106,0,2,TRUE,99,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,107,3,5,TRUE,99,8,8,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,108,0,5,TRUE,99,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,109,2,7,TRUE,99,10,10,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,110,0,7,TRUE,99,11,11,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,111,1,8,TRUE,99,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,112,0,8,TRUE,99,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,113,0,8,TRUE,99,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,南澳鄉,114,0,8,TRUE,99,15,15,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,90,0,0,FALSE,96,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,91,0,0,FALSE,96,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,92,0,0,FALSE,96,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,93,0,0,FALSE,96,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,94,0,0,FALSE,96,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,95,0,0,FALSE,96,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,96,1,1,TRUE,96,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,97,0,1,TRUE,96,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,98,0,1,TRUE,96,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,99,2,3,TRUE,96,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,100,0,3,TRUE,96,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,101,0,3,TRUE,96,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,102,0,3,TRUE,96,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,103,0,3,TRUE,96,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,104,0,3,TRUE,96,8,8,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,105,1,4,TRUE,96,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,106,0,4,TRUE,96,10,10,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,107,1,5,TRUE,96,11,11,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,108,1,6,TRUE,96,12,12,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,109,0,6,TRUE,96,13,13,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,110,0,6,TRUE,96,14,14,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,111,2,8,TRUE,96,15,15,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,112,0,8,TRUE,96,16,16,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,113,1,9,TRUE,96,17,17,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,大同鄉,114,0,9,TRUE,96,18,18,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,90,0,0,FALSE,112,NA,-22,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,91,0,0,FALSE,112,NA,-21,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,92,0,0,FALSE,112,NA,-20,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,93,0,0,FALSE,112,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,94,0,0,FALSE,112,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,95,0,0,FALSE,112,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,96,0,0,FALSE,112,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,97,0,0,FALSE,112,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,98,0,0,FALSE,112,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,99,0,0,FALSE,112,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,100,0,0,FALSE,112,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
宜蘭縣,宜蘭市,101,0,0,FALSE,112,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
